证券代码	时间	红股(10送)	配股(10配)	配股价	红利(10送)
SZ002400	20130514	10.0000	0.0000	0.0000	2.3000
SZ002400	20120508	3.0000	0.0000	0.0000	2.0000
SZ002400	20110510	8.0000	0.0000	0.0000	1.6000
SZ002401	20180815	0.0000	0.0000	0.0000	0.5000
SZ002401	20170609	0.0000	0.0000	0.0000	0.2000
SZ002401	20160708	0.0000	0.0000	0.0000	0.5000
SZ002401	20150706	0.0000	0.0000	0.0000	0.5000
SZ002401	20140509	5.0000	0.0000	0.0000	0.0000
SZ002401	20130722	0.0000	0.0000	0.0000	0.5000
SZ002401	20120720	9.0000	0.0000	0.0000	1.0000
SZ002401	20110929	10.0000	0.0000	0.0000	0.0000
SZ002402	20180528	0.0000	0.0000	0.0000	0.2500
SZ002402	20161011	15.0000	0.0000	0.0000	0.5000
SZ002402	20160315	0.0000	0.0000	0.0000	1.0000
SZ002402	20150508	10.0000	0.0000	0.0000	1.0000
SZ002402	20140417	5.0000	0.0000	0.0000	3.0000
SZ002402	20130531	0.0000	0.0000	0.0000	2.0000
SZ002402	20120529	0.0000	0.0000	0.0000	1.5000
SZ002402	20110601	5.0000	0.0000	0.0000	3.0000
SZ002403	20180706	0.0000	0.0000	0.0000	1.5000
SZ002403	20170620	0.0000	0.0000	0.0000	2.0000
SZ002403	20151013	3.0000	0.0000	0.0000	2.0000
SZ002403	20150522	0.0000	0.0000	0.0000	2.5000
SZ002403	20140620	0.0000	0.0000	0.0000	2.0000
SZ002403	20110527	0.0000	0.0000	0.0000	2.0000
SZ002404	20180419	0.0000	0.0000	0.0000	1.8000
SZ002404	20170418	0.0000	0.0000	0.0000	1.5000
SZ002404	20160526	0.0000	0.0000	0.0000	1.0000
SZ002404	20150520	10.0000	0.0000	0.0000	2.0000
SZ002404	20140430	0.0000	0.0000	0.0000	2.2000
SZ002404	20130424	0.0000	0.0000	0.0000	2.2000
SZ002404	20120516	5.0000	0.0000	0.0000	3.0000
SZ002404	20110526	3.0000	0.0000	0.0000	3.0000
SZ002404	20100827	0.0000	0.0000	0.0000	2.0000
SZ002405	20180727	0.0000	0.0000	0.0000	0.4200
SZ002405	20170612	0.0000	0.0000	0.0000	0.3700
SZ002405	20160620	5.0000	0.0000	0.0000	0.5500
SZ002405	20150514	0.0000	0.0000	0.0000	0.5100
SZ002405	20140505	0.0000	0.0000	0.0000	0.4600
SZ002405	20130423	2.0000	0.0000	0.0000	0.7000
SZ002405	20120418	2.0000	0.0000	0.0000	1.7000
SZ002405	20110418	2.0000	0.0000	0.0000	1.5000
SZ002406	20181024	0.0000	0.0000	0.0000	2.0000
SZ002406	20180625	0.0000	0.0000	0.0000	1.2000
SZ002406	20170706	0.0000	0.0000	0.0000	1.5000
SZ002406	20160805	0.0000	0.0000	0.0000	1.0000
SZ002406	20150528	10.0000	0.0000	0.0000	2.0000
SZ002406	20140523	0.0000	0.0000	0.0000	3.0000
SZ002406	20130625	0.0000	0.0000	0.0000	2.0000
SZ002406	20120628	0.0000	0.0000	0.0000	2.0000
SZ002406	20110527	5.0000	0.0000	0.0000	3.0000
SZ002406	20101025	0.0000	0.0000	0.0000	2.0000
SZ002407	20181022	0.0000	0.0000	0.0000	1.5000
SZ002407	20180524	0.0000	0.0000	0.0000	2.0000
SZ002407	20170515	0.0000	0.0000	0.0000	1.5000
SZ002407	20160512	15.0000	0.0000	0.0000	1.5000
SZ002407	20150427	0.0000	0.0000	0.0000	0.6000
SZ002407	20140515	0.0000	0.0000	0.0000	1.0000
SZ002407	20130529	0.0000	0.0000	0.0000	1.0000
SZ002407	20120423	0.0000	0.0000	0.0000	1.0000
SZ002407	20111018	6.0000	0.0000	0.0000	0.0000
SZ002407	20110429	3.0000	0.0000	0.0000	2.0000
SZ002408	20180620	0.0000	0.0000	0.0000	1.2000
SZ002408	20170512	0.0000	0.0000	0.0000	0.5000
SZ002408	20160607	12.0000	0.0000	0.0000	2.0000
SZ002408	20150612	1.7329	0.0000	0.0000	0.4332
SZ002408	20140327	0.0000	0.0000	0.0000	1.6000
SZ002408	20130626	0.0000	0.0000	0.0000	1.5000
SZ002408	20120612	2.0000	0.0000	0.0000	3.0000
SZ002408	20110506	8.0000	0.0000	0.0000	5.0000
SZ002409	20180518	0.0000	0.0000	0.0000	0.1100
SZ002409	20170516	0.0000	0.0000	0.0000	0.2000
SZ002409	20160523	10.0000	0.0000	0.0000	1.6500
SZ002409	20150429	0.0000	0.0000	0.0000	1.0800
SZ002409	20140418	0.0000	0.0000	0.0000	1.4500
SZ002409	20130509	0.0000	0.0000	0.0000	1.5000
SZ002409	20120508	5.0000	0.0000	0.0000	2.0000
SZ002409	20110427	0.0000	0.0000	0.0000	2.0000
SZ002410	20180504	0.0000	0.0000	0.0000	2.5000
SZ002410	20170510	0.0000	0.0000	0.0000	3.0000
SZ002410	20160608	0.0000	0.0000	0.0000	2.0161
SZ002410	20150508	5.0000	0.0000	0.0000	4.0000
SZ002410	20140609	4.0003	0.0000	0.0000	4.0003
SZ002410	20130606	3.0000	0.0000	0.0000	5.0000
SZ002410	20120420	5.0000	0.0000	0.0000	5.0000
SZ002410	20110329	5.0000	0.0000	0.0000	6.0000
SZ002410	20100928	5.0000	0.0000	0.0000	0.0000
SZ002410	20100715	2.0000	0.0000	0.0000	6.0000
SZ002411	20180711	0.0000	0.0000	0.0000	1.0000
SZ002411	20170711	0.0000	0.0000	0.0000	0.8000
SZ002411	20160630	0.0000	0.0000	0.0000	0.7000
SZ002411	20150612	0.0000	0.0000	0.0000	0.5000
SZ002411	20140619	0.0000	0.0000	0.0000	0.2000
SZ002411	20130619	5.0000	0.0000	0.0000	0.5000
SZ002411	20120529	0.0000	0.0000	0.0000	0.5000
SZ002411	20110622	8.0000	0.0000	0.0000	0.8000
SZ002411	20100929	5.0000	0.0000	0.0000	0.0000
SZ002412	20170623	0.0000	0.0000	0.0000	5.0000
SZ002412	20140523	10.0000	0.0000	0.0000	5.0000
SZ002412	20110523	10.0000	0.0000	0.0000	10.0000
SZ002413	20180611	0.0000	0.0000	0.0000	0.3000
SZ002413	20170605	0.0000	0.0000	0.0000	0.3000
SZ002413	20160513	21.0000	0.0000	0.0000	5.5000
SZ002413	20140623	0.0000	0.0000	0.0000	1.0000
SZ002413	20130712	0.0000	0.0000	0.0000	1.0000
SZ002413	20120618	0.0000	0.0000	0.0000	1.0000
SZ002413	20111010	5.0000	0.0000	0.0000	1.0000
SZ002414	20180601	0.0000	0.0000	0.0000	0.1500
SZ002414	20170526	0.0000	0.0000	0.0000	0.1500
SZ002414	20160329	0.0000	0.0000	0.0000	0.1500
SZ002414	20150603	0.0000	0.0000	0.0000	0.2000
SZ002414	20140521	0.0000	0.0000	0.0000	0.2000
SZ002414	20130904	10.0000	0.0000	0.0000	0.0000
SZ002414	20130703	0.0000	0.0000	0.0000	1.0000
SZ002414	20120606	0.0000	0.0000	0.0000	4.8000
SZ002414	20110923	0.0000	0.0000	0.0000	4.0000
SZ002415	20180522	0.0000	0.0000	0.0000	5.0000
SZ002415	20170516	5.0000	0.0000	0.0000	6.0000
SZ002415	20160518	5.0000	0.0000	0.0000	7.0000
SZ002415	20150414	0.0000	0.0000	0.0000	4.0000
SZ002415	20140709	0.0000	0.0000	0.0000	2.5000
SZ002415	20130710	10.0000	0.0000	0.0000	3.0000
SZ002415	20120613	10.0000	0.0000	0.0000	4.0000
SZ002415	20110420	10.0000	0.0000	0.0000	6.0000
SZ002415	20100707	0.0000	0.0000	0.0000	5.0000
SZ002416	20180606	2.0000	0.0000	0.0000	2.0000
SZ002416	20170726	0.0000	0.0000	0.0000	1.5000
SZ002416	20140715	0.0000	0.0000	0.0000	1.5000
SZ002416	20120608	0.0000	0.0000	0.0000	2.5000
SZ002416	20111108	10.0000	0.0000	0.0000	0.0000
SZ002417	20120531	5.0000	0.0000	0.0000	1.0000
SZ002417	20110610	5.0000	0.0000	0.0000	2.5000
SZ002418	20180522	0.0000	0.0000	0.0000	0.3000
SZ002418	20170713	0.0000	0.0000	0.0000	0.3000
SZ002418	20160519	20.0000	0.0000	0.0000	1.0000
SZ002418	20130618	0.0000	0.0000	0.0000	0.5000
SZ002418	20120625	0.0000	0.0000	0.0000	1.0000
SZ002418	20110610	6.0000	0.0000	0.0000	1.5000
SZ002419	20180419	5.0000	0.0000	0.0000	4.5000
SZ002419	20170428	0.0000	0.0000	0.0000	3.6000
SZ002419	20160506	0.0000	0.0000	0.0000	5.5000
SZ002419	20150529	0.0000	0.0000	0.0000	3.3271
SZ002419	20140516	0.0000	0.0000	0.0000	3.6000
SZ002419	20130517	0.0000	0.0000	0.0000	3.3000
SZ002419	20120531	0.0000	0.0000	0.0000	3.3000
SZ002419	20110429	10.0000	0.0000	0.0000	6.0000
SZ002420	20160729	0.0000	0.0000	0.0000	0.1000
SZ002420	20130513	0.0000	0.0000	0.0000	0.2000
SZ002420	20120511	0.0000	0.0000	0.0000	0.3000
SZ002420	20110613	0.0000	0.0000	0.0000	1.0000
SZ002421	20180608	0.0000	0.0000	0.0000	0.3000
SZ002421	20170522	0.0000	0.0000	0.0000	0.3000
SZ002421	20161018	20.0000	0.0000	0.0000	0.0000
SZ002421	20160531	0.0000	0.0000	0.0000	0.5000
SZ002421	20150512	12.0000	0.0000	0.0000	1.0000
SZ002421	20140528	0.0000	0.0000	0.0000	1.0000
SZ002421	20130709	0.0000	0.0000	0.0000	0.5000
SZ002421	20121016	10.0000	0.0000	0.0000	0.0000
SZ002421	20120410	0.0000	0.0000	0.0000	2.0000
SZ002421	20110429	3.0000	0.0000	0.0000	0.0000
SZ002422	20180730	0.0000	0.0000	0.0000	2.0901
SZ002422	20170620	0.0000	0.0000	0.0000	1.3921
SZ002422	20160616	0.0000	0.0000	0.0000	1.3900
SZ002422	20150722	10.0000	0.0000	0.0000	2.5000
SZ002422	20140701	5.0000	0.0000	0.0000	2.5000
SZ002422	20130521	0.0000	0.0000	0.0000	2.5000
SZ002422	20120615	0.0000	0.0000	0.0000	2.5000
SZ002422	20110429	10.0000	0.0000	0.0000	5.0000
SZ002423	20140612	0.0000	0.0000	0.0000	0.0500
SZ002423	20130705	0.0000	0.0000	0.0000	0.3000
SZ002423	20120615	0.0000	0.0000	0.0000	0.5800
SZ002423	20110610	0.0000	0.0000	0.0000	0.6300
SZ002424	20180614	0.0000	0.0000	0.0000	0.8000
SZ002424	20170419	0.0000	0.0000	0.0000	0.8000
SZ002424	20160510	0.0000	0.0000	0.0000	0.8000
SZ002424	20151020	20.0000	0.0000	0.0000	0.0000
SZ002424	20150623	0.0000	0.0000	0.0000	2.0000
SZ002424	20140604	0.0000	0.0000	0.0000	2.0000
SZ002424	20130329	0.0000	0.0000	0.0000	4.0000
SZ002424	20120709	0.0000	0.0000	0.0000	2.0000
SZ002424	20110715	10.0000	0.0000	0.0000	6.0000
SZ002424	20101029	6.0000	0.0000	0.0000	5.0000
SZ002425	20180627	0.0000	0.0000	0.0000	1.0000
SZ002425	20170602	6.0000	0.0000	0.0000	0.5000
SZ002425	20161011	0.0000	0.0000	0.0000	0.5000
SZ002425	20150521	0.0000	0.0000	0.0000	0.1796
SZ002425	20140514	0.0000	0.0000	0.0000	0.3000
SZ002425	20130402	3.0000	0.0000	0.0000	0.6000
SZ002425	20120531	0.0000	0.0000	0.0000	0.5000
SZ002425	20110401	10.0000	0.0000	0.0000	1.5000
SZ002426	20180601	0.0000	0.0000	0.0000	0.3000
SZ002426	20170711	0.0000	0.0000	0.0000	0.3000
SZ002426	20160621	15.0000	0.0000	0.0000	0.5000
SZ002426	20150611	0.0000	0.0000	0.0000	1.0000
SZ002426	20140421	10.0000	0.0000	0.0000	1.0000
SZ002426	20130509	0.0000	0.0000	0.0000	1.0000
SZ002426	20120529	0.0000	0.0000	0.0000	1.0000
SZ002426	20110519	0.0000	0.0000	0.0000	0.7500
SZ002427	20180717	0.0000	0.0000	0.0000	0.1000
SZ002427	20170613	0.0000	0.0000	0.0000	0.2000
SZ002427	20160519	0.0000	0.0000	0.0000	1.2000
SZ002427	20150507	4.0000	0.0000	0.0000	0.5000
SZ002427	20140620	0.0000	0.0000	0.0000	0.1000
SZ002427	20130703	0.0000	0.0000	0.0000	0.1000
SZ002427	20120615	0.0000	0.0000	0.0000	0.2500
SZ002427	20110624	3.0000	0.0000	0.0000	1.0000
SZ002428	20160513	0.0000	0.0000	0.0000	0.3000
SZ002428	20150602	0.0000	0.0000	0.0000	0.3000
SZ002428	20140430	0.0000	0.0000	0.0000	0.6000
SZ002428	20130513	10.0000	0.0000	0.0000	1.0000
SZ002428	20120424	10.0000	0.0000	0.0000	1.0000
SZ002428	20110527	3.0000	0.0000	0.0000	1.5000
SZ002429	20170609	15.0000	0.0000	0.0000	0.2500
SZ002429	20160518	0.0000	0.0000	0.0000	0.7700
SZ002429	20150610	0.0000	0.0000	0.0000	0.2600
SZ002429	20140611	5.0000	0.0000	0.0000	0.0000
SZ002429	20130621	5.0000	0.0000	0.0000	2.0000
SZ002429	20120508	0.0000	0.0000	0.0000	2.0000
SZ002429	20110707	5.0000	0.0000	0.0000	3.0000
SZ002430	20180615	0.0000	0.0000	0.0000	0.7500
SZ002430	20160624	0.0000	0.0000	0.0000	0.3000
SZ002430	20150616	0.0000	0.0000	0.0000	0.2000
SZ002430	20140619	0.0000	0.0000	0.0000	0.5000
SZ002430	20130625	0.0000	0.0000	0.0000	1.5000
SZ002430	20120507	3.5000	0.0000	0.0000	2.0000
SZ002430	20110525	5.0000	0.0000	0.0000	2.0000
SZ002431	20180611	0.0000	0.0000	0.0000	0.3000
SZ002431	20170522	0.0000	0.0000	0.0000	0.2000
SZ002431	20160506	15.0000	0.0000	0.0000	0.0000
SZ002431	20150701	0.0000	0.0000	0.0000	0.7000
SZ002431	20140515	0.0000	0.0000	0.0000	1.3000
SZ002431	20130522	2.0000	0.0000	0.0000	0.5000
SZ002431	20120518	0.0000	0.0000	0.0000	0.5000
SZ002431	20110418	10.0000	0.0000	0.0000	1.0000
SZ002431	20101021	6.0000	0.0000	0.0000	4.0000
SZ002432	20150629	0.0000	0.0000	0.0000	0.2000
SZ002432	20130531	5.0000	0.0000	0.0000	0.0000
SZ002432	20120523	0.0000	0.0000	0.0000	1.0000
SZ002432	20110527	10.0000	0.0000	0.0000	2.0000
SZ002433	20170622	0.0000	0.0000	0.0000	0.3202
SZ002433	20160616	0.0000	0.0000	0.0000	0.2500
SZ002433	20150526	0.0000	0.0000	0.0000	0.2600
SZ002433	20140422	10.0000	0.0000	0.0000	0.7500
SZ002433	20130402	10.0000	0.0000	0.0000	0.6500
SZ002433	20110706	0.0000	0.0000	0.0000	5.0000
SZ002434	20180522	0.0000	0.0000	0.0000	1.5022
SZ002434	20170512	0.0000	0.0000	0.0000	1.0000
SZ002434	20160411	10.0000	0.0000	0.0000	1.5000
SZ002434	20150514	5.0000	0.0000	0.0000	2.0000
SZ002434	20140422	0.0000	0.0000	0.0000	1.5000
SZ002434	20130517	0.0000	0.0000	0.0000	1.0000
SZ002434	20120518	0.0000	0.0000	0.0000	1.0000
SZ002434	20110914	10.0000	0.0000	0.0000	0.0000
SZ002434	20110602	0.0000	0.0000	0.0000	2.0000
SZ002435	20180608	7.0000	0.0000	0.0000	5.0000
SZ002435	20170712	0.0000	0.0000	0.0000	1.0000
SZ002435	20160615	0.0000	0.0000	0.0000	1.5000
SZ002435	20150629	0.0000	0.0000	0.0000	1.0000
SZ002435	20140620	0.0000	0.0000	0.0000	1.0000
SZ002435	20130626	5.0000	0.0000	0.0000	1.0000
SZ002435	20120502	0.0000	0.0000	0.0000	1.0000
SZ002435	20110511	0.0000	0.0000	0.0000	1.0000
SZ002436	20180605	0.0000	0.0000	0.0000	0.3000
SZ002436	20170519	0.0000	0.0000	0.0000	0.3000
SZ002436	20161028	20.0000	0.0000	0.0000	0.0300
SZ002436	20160526	0.0000	0.0000	0.0000	0.5000
SZ002436	20150520	10.0000	0.0000	0.0000	2.0000
SZ002436	20140513	0.0000	0.0000	0.0000	1.5000
SZ002436	20130621	0.0000	0.0000	0.0000	3.3000
SZ002436	20120531	0.0000	0.0000	0.0000	3.0000
SZ002436	20110513	10.0000	0.0000	0.0000	4.0000
SZ002437	20180718	0.0000	0.0000	0.0000	0.1500
SZ002437	20170613	0.0000	0.0000	0.0000	0.5000
SZ002437	20160603	20.0000	0.0000	0.0000	2.5000
SZ002437	20150508	0.0000	0.0000	0.0000	1.0000
SZ002437	20140919	15.0000	0.0000	0.0000	0.0000
SZ002437	20140704	0.0000	0.0000	0.0000	1.0000
SZ002437	20130528	0.0000	0.0000	0.0000	6.0000
SZ002437	20110329	10.0000	0.0000	0.0000	5.0000
SZ002438	20180629	0.0000	0.0000	0.0000	0.2500
SZ002438	20170606	10.0000	0.0000	0.0000	0.5000
SZ002438	20160630	0.0000	0.0000	0.0000	0.5000
SZ002438	20150616	0.0000	0.0000	0.0000	0.5000
SZ002438	20140529	0.0000	0.0000	0.0000	0.5000
SZ002438	20130522	0.0000	0.0000	0.0000	0.5000
SZ002438	20120510	10.0000	0.0000	0.0000	1.0000
SZ002438	20110531	0.0000	0.0000	0.0000	1.0000
SZ002439	20180518	0.0000	0.0000	0.0000	0.5000
SZ002439	20170608	0.0000	0.0000	0.0000	1.0000
SZ002439	20160628	0.0000	0.0000	0.0000	0.2500
SZ002439	20150518	10.0000	0.0000	0.0000	0.5000
SZ002439	20140514	10.0000	0.0000	0.0000	1.0000
SZ002439	20130705	0.0000	0.0000	0.0000	1.0000
SZ002439	20120605	0.0000	0.0000	0.0000	1.0000
SZ002439	20110919	10.0000	0.0000	0.0000	0.0000
SZ002440	20180619	5.0000	0.0000	0.0000	4.5000
SZ002440	20170629	0.0000	0.0000	0.0000	3.5000
SZ002440	20160628	0.0000	0.0000	0.0000	4.0000
SZ002440	20150619	0.0000	0.0000	0.0000	5.5000
SZ002440	20140709	0.0000	0.0000	0.0000	3.5000
SZ002440	20131015	10.0000	0.0000	0.0000	0.0000
SZ002440	20130718	0.0000	0.0000	0.0000	4.0000
SZ002440	20120704	0.0000	0.0000	0.0000	4.0000
SZ002440	20110624	3.0000	0.0000	0.0000	5.0000
SZ002441	20180627	0.0000	0.0000	0.0000	1.2000
SZ002441	20170613	0.0000	0.0000	0.0000	0.8000
SZ002441	20160630	0.0000	0.0000	0.0000	1.1000
SZ002441	20150522	10.0000	0.0000	0.0000	3.0000
SZ002441	20140516	0.0000	0.0000	0.0000	2.5000
SZ002441	20130515	0.0000	0.0000	0.0000	3.0000
SZ002441	20120509	0.0000	0.0000	0.0000	2.5000
SZ002441	20110411	10.0000	0.0000	0.0000	5.0000
SZ002442	20140610	0.0000	0.0000	0.0000	0.4000
SZ002442	20120411	5.0000	0.0000	0.0000	2.0000
SZ002442	20110429	6.0000	0.0000	0.0000	2.0000
SZ002443	20180711	0.0000	0.0000	0.0000	1.0000
SZ002443	20170711	0.0000	0.0000	0.0000	0.4000
SZ002443	20160608	0.0000	0.0000	0.0000	1.0000
SZ002443	20150519	0.0000	0.0000	0.0000	1.0000
SZ002443	20140620	2.0000	0.0000	0.0000	1.0000
SZ002443	20131010	2.0000	0.0000	0.0000	1.0000
SZ002443	20120605	7.0000	0.0000	0.0000	1.5000
SZ002443	20110602	3.0000	0.0000	0.0000	1.0000
SZ002444	20170703	0.0000	0.0000	0.0000	1.0000
SZ002444	20160617	0.0000	0.0000	0.0000	1.0000
SZ002444	20150617	0.0000	0.0000	0.0000	2.0000
SZ002444	20140521	0.0000	0.0000	0.0000	1.0000
SZ002444	20130913	10.0000	0.0000	0.0000	0.0000
SZ002444	20130514	0.0000	0.0000	0.0000	2.5000
SZ002444	20110426	10.0000	0.0000	0.0000	10.0000
SZ002445	20180716	7.0000	0.0000	0.0000	0.4000
SZ002445	20170714	0.0000	0.0000	0.0000	0.3512
SZ002445	20160617	0.0000	0.0000	0.0000	0.0988
SZ002445	20150713	10.0000	0.0000	0.0000	0.2000
SZ002445	20140529	0.0000	0.0000	0.0000	0.3000
SZ002445	20130618	0.0000	0.0000	0.0000	0.5000
SZ002445	20120529	0.0000	0.0000	0.0000	1.0000
SZ002445	20110816	10.5000	0.0000	0.0000	0.0000
SZ002445	20110504	0.0000	0.0000	0.0000	2.0000
SZ002446	20180629	0.0000	0.0000	0.0000	0.1500
SZ002446	20170609	7.0000	0.0000	0.0000	0.5000
SZ002446	20160622	0.0000	0.0000	0.0000	0.4000
SZ002446	20150610	12.0000	0.0000	0.0000	0.1000
SZ002446	20140618	0.0000	0.0000	0.0000	0.1000
SZ002446	20130531	0.0000	0.0000	0.0000	0.5000
SZ002446	20110531	3.0000	0.0000	0.0000	2.0000
SZ002447	20170711	5.0000	0.0000	0.0000	0.3000
SZ002447	20160704	0.0000	0.0000	0.0000	0.3000
SZ002447	20150514	10.0000	0.0000	0.0000	0.5000
SZ002447	20140626	5.0000	0.0000	0.0000	0.6000
SZ002447	20130628	0.0000	0.0000	0.0000	0.6000
SZ002447	20121102	10.0000	0.0000	0.0000	0.2000
SZ002447	20120627	0.0000	0.0000	0.0000	0.5000
SZ002447	20110705	10.0000	0.0000	0.0000	3.0000
SZ002448	20180710	0.0000	0.0000	0.0000	1.0000
SZ002448	20170515	0.0000	0.0000	0.0000	1.0000
SZ002448	20160525	0.0000	0.0000	0.0000	1.0000
SZ002448	20150604	15.0000	0.0000	0.0000	2.0000
SZ002448	20140429	0.0000	0.0000	0.0000	2.0000
SZ002448	20130722	10.0000	0.0000	0.0000	3.0000
SZ002448	20120607	0.0000	0.0000	0.0000	3.0000
SZ002448	20110525	0.0000	0.0000	0.0000	2.0000
SZ002449	20180511	3.0000	0.0000	0.0000	3.2000
SZ002449	20170516	0.0000	0.0000	0.0000	2.0000
SZ002449	20160513	0.0000	0.0000	0.0000	1.8000
SZ002449	20150429	0.0000	0.0000	0.0000	1.5000
SZ002449	20140424	0.0000	0.0000	0.0000	1.0000
SZ002449	20130516	0.0000	0.0000	0.0000	1.0000
SZ002449	20120521	10.0000	0.0000	0.0000	2.5000
SZ002449	20110418	0.0000	0.0000	0.0000	2.5000
SZ002450	20180928	0.0000	0.0000	0.0000	0.6995
SZ002450	20170525	0.0000	0.0000	0.0000	0.5700
SZ002450	20160602	9.9858	0.0000	0.0000	0.8987
SZ002450	20150526	4.9896	0.0000	0.0000	1.1676
SZ002450	20140521	0.0000	0.0000	0.0000	0.9100
SZ002450	20130423	5.0000	0.0000	0.0000	0.7500
SZ002450	20120322	6.0000	0.0000	0.0000	0.4000
SZ002450	20110610	10.0000	0.0000	0.0000	0.4500
SZ002451	20170712	0.0000	0.0000	0.0000	1.7500
SZ002451	20160608	0.0000	0.0000	0.0000	0.4000
SZ002451	20140424	10.0000	0.0000	0.0000	0.0000
SZ002451	20130723	0.0000	0.0000	0.0000	0.6000
SZ002451	20120615	5.0000	0.0000	0.0000	0.0000
SZ002452	20180524	0.0000	0.0000	0.0000	0.3000
SZ002452	20170518	0.0000	0.0000	0.0000	0.5000
SZ002452	20160331	0.0000	0.0000	0.0000	0.6000
SZ002452	20150430	10.0000	0.0000	0.0000	1.0000
SZ002452	20140425	10.0000	0.0000	0.0000	1.0000
SZ002452	20130910	0.0000	0.0000	0.0000	1.0000
SZ002452	20130528	0.0000	0.0000	0.0000	1.3000
SZ002452	20120523	3.0000	0.0000	0.0000	1.5000
SZ002452	20110520	0.0000	0.0000	0.0000	1.0000
SZ002453	20160602	0.0000	0.0000	0.0000	0.1300
SZ002453	20150615	0.0000	0.0000	0.0000	0.2000
SZ002453	20140421	10.0000	0.0000	0.0000	0.5000
SZ002453	20130516	0.0000	0.0000	0.0000	1.5000
SZ002453	20120925	10.0000	0.0000	0.0000	0.0000
SZ002453	20120417	0.0000	0.0000	0.0000	2.0000
SZ002453	20110525	0.0000	0.0000	0.0000	2.0000
SZ002454	20180528	5.0000	0.0000	0.0000	1.0000
SZ002454	20170616	0.0000	0.0000	0.0000	1.0000
SZ002454	20160715	0.0000	0.0000	0.0000	0.8012
SZ002454	20150617	0.0000	0.0000	0.0000	3.0000
SZ002454	20140609	3.0000	0.0000	0.0000	3.0000
SZ002454	20120627	0.0000	0.0000	0.0000	3.0000
SZ002454	20110603	3.0000	0.0000	0.0000	5.0000
SZ002455	20180529	0.0000	0.0000	0.0000	1.0000
SZ002455	20170512	0.0000	0.0000	0.0000	1.0000
SZ002455	20160526	0.0000	0.0000	0.0000	1.0000
SZ002455	20150512	10.0000	0.0000	0.0000	2.5000
SZ002455	20140527	8.0000	0.0000	0.0000	2.0000
SZ002455	20130516	0.0000	0.0000	0.0000	1.0000
SZ002455	20120614	0.0000	0.0000	0.0000	1.0000
SZ002455	20110526	5.0000	0.0000	0.0000	3.0000
SZ002456	20180806	0.0000	0.0000	0.0000	0.4600
SZ002456	20170612	15.0000	0.0000	0.0000	1.1000
SZ002456	20160701	0.0000	0.0000	0.0000	0.7000
SZ002456	20150710	0.0000	0.0000	0.0000	1.0000
SZ002456	20140422	10.0000	0.0000	0.0000	1.8500
SZ002456	20130416	10.0000	0.0000	0.0000	2.1000
SZ002456	20110429	10.0000	0.0000	0.0000	1.6000
SZ002457	20180522	0.0000	0.0000	0.0000	1.0000
SZ002457	20170524	0.0000	0.0000	0.0000	0.1500
SZ002457	20160516	0.0000	0.0000	0.0000	0.1500
SZ002457	20150520	0.0000	0.0000	0.0000	0.2000
SZ002457	20140624	0.0000	0.0000	0.0000	0.5000
SZ002457	20130530	0.0000	0.0000	0.0000	0.3000
SZ002457	20120511	5.0000	0.0000	0.0000	1.0000
SZ002457	20110517	6.0000	0.0000	0.0000	3.0000
SZ002458	20120504	10.0000	0.0000	0.0000	10.0000
SZ002458	20110524	3.0000	0.0000	0.0000	3.0000
SZ002459	20110524	3.0000	0.0000	0.0000	4.0000
SZ002460	20180529	5.0000	0.0000	0.0000	4.0000
SZ002460	20170707	0.0000	0.0000	0.0000	1.0000
SZ002460	20160624	10.0000	0.0000	0.0000	1.5000
SZ002460	20150605	0.0000	0.0000	0.0000	1.0000
SZ002460	20140704	10.0000	0.0000	0.0000	1.5000
SZ002460	20130620	0.0000	0.0000	0.0000	2.0000
SZ002460	20120517	0.0000	0.0000	0.0000	2.0000
SZ002460	20110527	5.0000	0.0000	0.0000	4.0000
SZ002461	20180514	10.0000	0.0000	0.0000	1.0000
SZ002461	20170512	0.0000	0.0000	0.0000	0.6000
SZ002461	20160530	0.0000	0.0000	0.0000	0.5000
SZ002461	20150513	0.0000	0.0000	0.0000	0.3000
SZ002461	20140611	0.0000	0.0000	0.0000	0.1500
SZ002461	20130614	0.0000	0.0000	0.0000	0.1000
SZ002461	20110520	0.0000	0.0000	0.0000	0.5000
SZ002462	20180629	0.0000	0.0000	0.0000	1.5000
SZ002462	20170630	0.0000	0.0000	0.0000	1.5000
SZ002462	20160624	0.0000	0.0000	0.0000	2.5000
SZ002462	20150610	0.0000	0.0000	0.0000	1.2000
SZ002462	20140612	0.0000	0.0000	0.0000	1.5000
SZ002462	20130618	0.0000	0.0000	0.0000	1.2000
SZ002462	20120618	0.0000	0.0000	0.0000	1.5000
SZ002462	20110704	5.0000	0.0000	0.0000	2.0000
SZ002463	20180510	0.0000	0.0000	0.0000	0.5000
SZ002463	20170522	0.0000	0.0000	0.0000	0.5000
SZ002463	20140627	2.0000	0.0000	0.0000	1.0000
SZ002463	20130424	2.0000	0.0000	0.0000	2.0000
SZ002463	20120410	4.0000	0.0000	0.0000	1.0000
SZ002463	20110520	2.0000	0.0000	0.0000	2.0000
SZ002464	20180626	4.0000	0.0000	0.0000	0.0000
SZ002464	20170525	6.0000	0.0000	0.0000	0.0000
SZ002464	20140522	0.0000	0.0000	0.0000	1.1000
SZ002464	20130621	0.0000	0.0000	0.0000	2.2000
