证券代码	更新日期	总股本(万股)	国家股	发起法人股	法人股	B股	Ｈ股	流通A股	职工股	A2转配股	总资产(千元)	流动资产	固定资产	无形资产	长期投资	流动负债	长期负债	资本公积金	每股公积金	股东权益	主营收入	主营利润	其他利润	营业利润	投资收益	补贴收入	营业外收支	损益调整	利润总额	税后利润	净利润	未分配利润	每股未分配	每股收益	每股净资	调整每股净资	股东权益比率	净资收益率	经营现金流入	经营现金流出	经营现金流量	投资现金流入	投资现金流出	投资现金流量	筹资现金流入	筹资现金流出	筹资现金流量	现金及等价物	应收帐款周转率	存货周转率	股东总数	发行价	发行量	主营业务增长率	税后利润增长率	净资产增长率	总资产增长率
SZ000065	20180930	76950.539	0.000	380.045	380.045	0.000	0.000	62894.359	0.000	0.000	11928252.000	9328200.000	441870.781	1769112.000	0.000	6402264.500	995166.563	913727.813	1.187	4036387.500	6521422.000	1051336.250	0.000	585733.625	1024.717	0.000	1928.736	0.000	587662.375	587662.375	441380.188	2223889.750	2.890	0.570	5.245	5.221	33.839	11.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000066	20180930	293616.563	0.000	0.000	0.000	0.000	0.000	249071.734	0.000	0.000	14792108.000	7924027.500	1855123.250	405147.469	0.000	5390797.000	2539919.750	443918.563	0.151	6040212.000	6270524.500	1044336.938	0.000	354269.563	333835.500	0.000	-6518.289	0.000	347751.281	347751.281	207996.078	1861145.625	0.634	0.071	2.057	2.051	40.834	3.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000068	20180930	100667.148	0.000	0.000	0.000	0.000	0.000	100667.055	0.000	0.000	3317404.500	1158298.500	169852.688	36991.480	0.000	1621234.000	669369.250	1193168.250	1.185	607259.125	135746.234	41389.359	0.000	-48357.270	-5792.564	0.000	-404.677	0.000	-48761.949	-48761.949	-48470.422	-1750290.750	-1.739	-0.048	0.603	0.601	18.305	-7.670	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000069	20180930	820408.125	0.000	70484.578	70484.578	0.000	0.000	614585.188	0.000	0.000	273740672.000	219370272.000	13884261.000	6197022.000	0.000	114701000.000	88845648.000	5674544.500	0.692	53949032.000	24550304.000	9993666.000	0.000	7123708.000	515980.281	0.000	2663.082	0.000	7126371.000	7126371.000	5090205.500	37422556.000	4.562	0.621	6.576	6.492	19.708	9.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000070	20180930	62699.473	0.000	0.000	0.000	0.000	0.000	60036.160	0.000	0.000	7048454.000	5495408.000	535047.063	118882.656	0.000	4328134.500	191257.688	738847.000	1.178	2123327.000	4026825.500	583866.375	0.000	221054.094	-169.352	0.000	-821.338	0.000	220232.750	220232.750	164276.750	704370.938	1.123	0.262	3.386	3.338	30.125	8.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000078	20180930	264661.313	0.000	76530.609	76530.609	0.000	0.000	185665.469	0.000	0.000	35716144.000	29188450.000	782807.250	254272.469	0.000	24060330.000	4495949.000	2308537.250	0.872	5946261.000	27823790.000	3436903.500	0.000	965811.250	121921.633	0.000	-63903.117	0.000	901908.125	901908.125	431887.781	1003843.125	0.379	0.163	2.247	2.218	16.649	7.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000088	20180930	194220.000	0.000	0.000	0.000	0.000	0.000	194220.000	0.000	0.000	9874881.000	1384493.875	674063.250	213436.313	0.000	437833.313	2006221.375	795824.750	0.410	6508532.000	292649.031	146332.438	0.000	354699.031	282255.219	0.000	2563.170	0.000	357262.188	357262.188	298201.969	2974622.750	1.532	0.154	3.351	3.348	65.910	4.660	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000089	20180930	205076.953	0.000	0.000	0.000	0.000	0.000	205076.953	0.000	0.000	13635176.000	4479539.000	7056765.500	224777.375	0.000	2022808.250	4060.476	2796276.250	1.363	11546610.000	2663134.500	749150.563	0.000	758647.625	74337.719	0.000	-434.879	0.000	758212.813	758212.813	576089.250	5897264.000	2.876	0.281	5.630	5.630	84.683	5.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000090	20180930	143734.266	0.000	0.000	0.000	0.000	0.000	143725.094	0.000	0.000	29599958.000	25873196.000	302788.719	35047.297	0.000	15144041.000	8116572.500	2041288.500	1.420	6294644.000	4642635.000	772197.625	0.000	349374.219	-7215.520	0.000	-15110.633	0.000	334263.594	334263.594	174529.609	2007772.375	1.397	0.121	4.379	4.362	21.266	2.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000096	20180930	52800.000	0.000	0.000	0.000	0.000	0.000	51084.801	0.000	0.000	2654144.000	1532918.125	66306.688	112647.141	0.000	144734.563	22511.793	351337.063	0.665	2465284.750	1247929.750	114446.477	0.000	115892.180	59099.703	0.000	49.892	0.000	115942.070	115942.070	96107.609	1219824.500	2.310	0.182	4.669	4.637	92.884	3.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000099	20180930	60607.043	0.000	0.000	0.000	0.000	0.000	60607.043	0.000	0.000	5468318.000	1751311.375	2800559.000	94324.070	0.000	767197.188	1549918.500	1033272.125	1.705	3026009.000	988985.938	237875.953	0.000	125489.445	33.959	0.000	-988.422	0.000	124501.023	124501.023	88007.000	1165336.750	1.923	0.145	4.993	4.732	55.337	2.950	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SZ000100	20180930	1354964.875	0.000	73228.906	82282.141	0.000	0.000	1172793.000	0.000	0.000	182496640.000	77404184.000	32604944.000	7516117.000	0.000	76503152.000	48544440.000	6182964.000	0.456	29891368.000	82237144.000	14151832.000	0.000	3212636.250	1554782.250	0.000	329629.531	0.000	3542265.500	3542265.500	2489661.500	9712388.000	0.717	0.184	2.206	2.132	16.379	8.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000100	20130331	290808032.000	0.000	0.000	0.000	494910.000	64695064.000	208658144.000	0.000	0.000	112862715904.000	7904036352.000	5710724096.000	891624704.000	0.000	7331058688.000	3439943936.000	2876808448.000	1.009	121789535485952.000	4563657216.000	911317952.000	0.000	911317952.000	88751584.000	0.000	11032110.000	0.000	643991296.000	0.000	471987680.000	4644679168.000	1.613	0.167	4.311	0.000	10.877	3.875	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000102	20130331	21068984.000	0.000	0.000	0.000	0.000	2807122.000	16147402.000	0.000	0.000	2496408064.000	1167681536.000	680731712.000	216575232.000	0.000	945526720.000	408642720.000	297843584.000	1.420	9891817193472.000	389393088.000	68155888.000	0.000	68155888.000	1693850.000	0.000	2112240.000	0.000	34412288.000	0.000	23535030.000	433048384.000	2.092	0.116	4.893	0.000	40.295	2.379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000103	20130331	4625857.000	0.000	0.000	0.000	30035.000	197692.000	3964485.000	0.000	0.000	511168992.000	304961152.000	90937528.000	28087510.000	0.000	187085776.000	43125520.000	71834064.000	1.628	2599764099072.000	143665536.000	38781968.000	0.000	38781968.000	798400.000	0.000	216230.000	0.000	17026250.000	0.000	12310220.000	122492600.000	2.707	0.272	5.755	0.000	51.075	4.735	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000104	20130331	2241235.000	0.000	0.000	0.000	0.000	233000.000	1316397.000	0.000	0.000	200546896.000	68251680.000	69470432.000	13582520.000	0.000	71101856.000	33554390.000	19536390.000	0.990	781823967232.000	67591472.000	6060240.000	0.000	6060240.000	147080.000	0.000	49980.000	0.000	1960400.000	0.000	1076580.000	32977060.000	1.460	0.060	4.369	0.000	45.889	1.377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000105	20130331	7570428.000	0.000	0.000	0.000	115456.000	173293.000	6386052.000	0.000	0.000	954357504.000	367226432.000	404479776.000	32717240.000	0.000	431744896.000	184909344.000	113515168.000	1.433	3091910098944.000	152002816.000	15674860.000	0.000	15674860.000	466270.000	0.000	479480.000	0.000	2440280.000	0.000	1365250.000	79921832.000	0.967	0.016	3.687	0.000	34.127	0.441	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000106	20130331	18361172.000	0.000	0.000	0.000	145761.000	1106724.000	13811796.000	0.000	0.000	1583669504.000	843236480.000	367471264.000	138943056.000	0.000	658258048.000	266366688.000	194651232.000	1.060	5939950256128.000	211311984.000	30635550.000	0.000	30635550.000	2640860.000	0.000	871300.000	0.000	14784330.000	0.000	10032980.000	206952064.000	1.145	0.058	3.465	0.000	39.737	1.689	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000107	20130331	5899029.000	0.000	0.000	0.000	76110.000	221330.000	4295705.000	0.000	0.000	611639616.000	362983872.000	104772160.000	32991650.000	0.000	291241696.000	58486448.000	86962192.000	1.455	2425081298944.000	175509120.000	24041570.000	0.000	24041570.000	2038900.000	0.000	476730.000	0.000	9036490.000	0.000	6967940.000	87976448.000	1.633	0.125	4.365	0.000	39.406	2.873	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000108	20130331	2014956.000	0.000	0.000	0.000	17971.000	0.000	1604515.000	0.000	0.000	179793024.000	96089160.000	46058720.000	8135180.000	0.000	87522968.000	14481020.000	20911870.000	1.103	715085840384.000	52993660.000	9457770.000	0.000	9457770.000	185980.000	0.000	222500.000	0.000	2469980.000	0.000	1781430.000	23022450.000	1.179	0.087	3.494	0.000	39.802	2.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000109	20130331	1552051.000	0.000	0.000	0.000	0.000	0.000	1370516.000	0.000	0.000	100357296.000	54578560.000	20644820.000	5325140.000	0.000	33388470.000	11267190.000	11659050.000	0.884	506918993920.000	21982480.000	8636660.000	0.000	8636660.000	270390.000	0.000	130330.000	0.000	2486210.000	0.000	1789010.000	23515160.000	1.650	0.135	3.834	0.000	49.351	3.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000110	20130331	1468609.000	0.000	0.000	0.000	27217.000	0.000	1420932.000	0.000	0.000	165404720.000	131999912.000	3360380.000	1814460.000	0.000	70017352.000	40367592.000	12955810.000	0.979	482808758272.000	6651050.000	1996260.000	0.000	1996260.000	489910.000	0.000	59060.000	0.000	2022070.000	0.000	1464070.000	19538090.000	1.422	0.110	3.633	0.000	27.809	3.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000111	20130331	1572744.000	0.000	0.000	0.000	11440.000	0.000	1340298.000	0.000	0.000	99887480.000	57290072.000	23043300.000	3007670.000	0.000	37156368.000	9141480.000	12105680.000	0.771	509972054016.000	17705470.000	3689750.000	0.000	3689750.000	120420.000	0.000	195140.000	0.000	565540.000	0.000	395860.000	17953000.000	1.028	0.023	3.000	0.000	44.819	0.776	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000112	20130331	250228.000	0.000	0.000	0.000	30000.000	0.000	214222.000	0.000	0.000	23731890.000	15643560.000	4149940.000	787220.000	0.000	10245290.000	1061150.000	4296040.000	1.730	114275835904.000	3529130.000	753900.000	0.000	753900.000	33390.000	0.000	37410.000	0.000	212070.000	0.000	161320.000	3975980.000	1.601	0.064	4.601	0.000	48.152	1.411	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000113	20130331	5248000.000	0.000	0.000	0.000	0.000	331567.000	4304083.000	0.000	0.000	688682560.000	101591032.000	335250784.000	17155800.000	0.000	157461936.000	342445184.000	56790820.000	1.262	1403909439488.000	54266480.000	11871510.000	0.000	11871510.000	1262660.000	0.000	325060.000	0.000	5882350.000	0.000	3402490.000	32170990.000	0.707	0.085	3.535	0.000	22.632	2.423	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000114	20130331	8088864.000	0.000	0.000	0.000	0.000	365291.000	5948280.000	0.000	0.000	754176640.000	374679936.000	248081424.000	31400470.000	0.000	320963328.000	116318232.000	119386472.000	1.472	2879570051072.000	72402656.000	14223540.000	0.000	14223540.000	761020.000	0.000	1154250.000	0.000	5494970.000	0.000	4244660.000	79975744.000	1.098	0.057	3.878	0.000	40.155	1.474	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000115	20130331	46178452.000	0.000	0.000	0.000	423955.000	2065914.000	36064516.000	0.000	0.000	4608070656.000	2098890752.000	1378701568.000	254459936.000	0.000	1848138880.000	962080512.000	533384256.000	1.185	15971736616960.000	763543680.000	112818072.000	0.000	112818072.000	7655900.000	0.000	2846990.000	0.000	41859760.000	0.000	28436980.000	528003072.000	1.170	0.065	3.672	0.000	36.108	1.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000117	20170331	14202683.000	0.000	0.000	0.000	82984.000	0.000	10772685.000	0.000	0.000	1513279360.000	853647808.000	314212288.000	0.000	0.000	551873344.000	239399088.000	0.000	0.000	635834624.000	218470416.000	0.000	0.000	23575840.000	3956170.000	0.000	0.000	0.000	25420850.000	0.000	19994700.000	0.000	0.000	0.140	4.476	0.000	42.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000118	20170331	26530660.000	0.000	0.000	0.000	95199.000	0.000	22053316.000	0.000	0.000	3446301952.000	1569690880.000	954748096.000	0.000	0.000	1294309888.000	634770752.000	0.000	0.000	1238744832.000	464433152.000	0.000	0.000	40426560.000	6820770.000	0.000	0.000	0.000	43092260.000	0.000	32007110.000	0.000	0.000	0.120	4.669	0.000	35.944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000119	20170331	34413680.000	0.000	0.000	0.000	307983.000	0.000	27215744.000	0.000	0.000	3411124480.000	1859273984.000	755921664.000	0.000	0.000	1326648704.000	458031360.000	0.000	0.000	1412872448.000	465832352.000	0.000	0.000	39354312.000	7474190.000	0.000	0.000	0.000	42558400.000	0.000	32687950.000	0.000	0.000	0.094	4.105	0.000	41.419	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000120	20170331	46741656.000	0.000	0.000	0.000	320198.000	0.000	38496376.000	0.000	0.000	5344146944.000	2575316992.000	1396457472.000	0.000	0.000	2069085184.000	853403008.000	0.000	0.000	2015782528.000	711795072.000	0.000	0.000	56205020.000	10338790.000	0.000	0.000	0.000	60229808.000	0.000	44700368.000	0.000	0.000	0.095	4.312	0.000	37.719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000121	20170331	5704751.000	0.000	0.000	0.000	46885.000	0.000	4655067.000	0.000	0.000	647014528.000	400498240.000	99999456.000	0.000	0.000	241683184.000	40867120.000	0.000	0.000	311774080.000	138863232.000	0.000	0.000	12916390.000	1184250.000	0.000	0.000	0.000	13264870.000	0.000	9548420.000	0.000	0.000	0.167	5.465	0.000	48.186	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000122	20170331	4930265.000	0.000	0.000	0.000	0.000	0.000	3932660.000	0.000	0.000	436680864.000	215596976.000	130145824.000	0.000	0.000	179216240.000	34216700.000	0.000	0.000	190430784.000	83788368.000	0.000	0.000	7468200.000	817140.000	0.000	0.000	0.000	7801040.000	0.000	6224590.000	0.000	0.000	0.126	3.862	0.000	43.608	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000123	20170331	53700620.000	0.000	0.000	0.000	82057.000	0.000	41643604.000	0.000	0.000	16308827136.000	6977844736.000	1418749824.000	0.000	0.000	5544576512.000	2562726400.000	0.000	0.000	2975899648.000	1550764544.000	0.000	0.000	81706520.000	49510700.000	0.000	0.000	0.000	85434544.000	0.000	57204392.000	0.000	0.000	0.106	5.541	0.000	18.247	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000125	20170331	234598928.000	0.000	0.000	0.000	173862.000	0.000	168195472.000	0.000	0.000	152271077376.000	3334675712.000	4618502656.000	0.000	0.000	3234376192.000	8074896896.000	0.000	0.000	14926085120.000	3378651392.000	0.000	0.000	657421952.000	91127456.000	0.000	0.000	0.000	665579520.000	0.000	496496896.000	0.000	0.000	0.211	6.362	0.000	9.802	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000126	20170331	14752291.000	0.000	0.000	0.000	57881.000	0.000	12218726.000	0.000	0.000	2439787008.000	1392057344.000	346445280.000	0.000	0.000	1062478144.000	178622608.000	0.000	0.000	983962752.000	576835328.000	0.000	0.000	51770920.000	15586050.000	0.000	0.000	0.000	53666260.000	0.000	39342232.000	0.000	0.000	0.266	6.669	0.000	40.329	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000128	20170331	54410100.000	0.000	0.000	0.000	349983.000	0.000	44328664.000	0.000	0.000	6070297600.000	3018338816.000	1528141696.000	0.000	0.000	2342983168.000	938706688.000	0.000	0.000	2338755584.000	835335296.000	0.000	0.000	66336280.000	11419750.000	0.000	0.000	0.000	71800944.000	0.000	53684340.000	0.000	0.000	0.098	4.298	0.000	38.527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000129	20170331	261704768.000	0.000	0.000	0.000	146644.000	0.000	189577056.000	0.000	0.000	162455175168.000	7694444032.000	5680957440.000	0.000	0.000	6795812864.000	9433498624.000	0.000	0.000	16427737088.000	4436249600.000	0.000	0.000	701724608.000	129487320.000	0.000	0.000	0.000	711590144.000	0.000	526031136.000	0.000	0.000	0.201	6.277	0.000	10.112	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000130	20170331	22615146.000	0.000	0.000	0.000	76599.000	0.000	19828162.000	0.000	0.000	2658916864.000	1098615680.000	822369088.000	0.000	0.000	931733760.000	491777952.000	0.000	0.000	1017096384.000	310949984.000	0.000	0.000	32740260.000	5381650.000	0.000	0.000	0.000	35051020.000	0.000	26255990.000	0.000	0.000	0.116	4.497	0.000	38.252	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000131	20170331	5929069.000	0.000	0.000	0.000	0.000	0.000	5227821.000	0.000	0.000	612797120.000	350421664.000	140732608.000	0.000	0.000	248574656.000	62269760.000	0.000	0.000	265803936.000	76533048.000	0.000	0.000	3651200.000	555220.000	0.000	0.000	0.000	4636350.000	0.000	3565480.000	0.000	0.000	0.060	4.483	0.000	43.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000132	20170331	13424063.000	0.000	0.000	0.000	95199.000	0.000	10393718.000	0.000	0.000	1464666240.000	801079616.000	305050880.000	0.000	0.000	563766592.000	222428032.000	0.000	0.000	578525568.000	222544000.000	0.000	0.000	21530240.000	4349910.000	0.000	0.000	0.000	22976040.000	0.000	17683980.000	0.000	0.000	0.131	4.309	0.000	39.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000133	20170331	8186057.000	0.000	0.000	0.000	202040.000	0.000	5902431.000	0.000	0.000	1076497792.000	452065408.000	151443024.000	0.000	0.000	340693184.000	124657664.000	0.000	0.000	301981152.000	208208720.000	0.000	0.000	7138780.000	7274560.000	0.000	0.000	0.000	7848580.000	0.000	6123890.000	0.000	0.000	0.074	3.688	0.000	28.052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000134	20170331	153800992.000	0.000	0.000	0.000	0.000	0.000	102398608.000	0.000	0.000	134226419712.000	0.000	1032804992.000	0.000	0.000	0.000	6059232256.000	0.000	0.000	9699398656.000	960703552.000	0.000	0.000	465003872.000	20279240.000	0.000	0.000	0.000	468336736.000	0.000	365307392.000	0.000	0.000	0.237	6.306	0.000	7.226	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
SH000135	20170331	38491072.000	0.000	0.000	0.000	65061.000	0.000	31051132.000	0.000	0.000	13490110464.000	5552401920.000	1061510848.000	0.000	0.000	4540472320.000	1916030208.000	0.000	0.000	2371858176.000	1306135168.000	0.000	0.000	66821168.000	44907048.000	0.000	0.000	0.000	69854592.000	0.000	47490392.000	0.000	0.000	0.123	6.162	0.000	17.582	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
